shopsim vLLM env ready: PY=/workspace/miniconda3/envs/shopsim/bin/python  PYTHONPATH=/workspace/shopsimulator/shopagent-rl:/tmp/amdsmi_link:/tmp/functorch_shim:
  remember: guard your LLM() call in  if __name__ == '__main__':
[run_grpo] checkpoints -> /overlay/shopagent_rl_artifacts/grpo_runs/horizon10_clean_v1_paired_b8n4_v2 (EPHEMERAL disk)
[run_grpo] export the adapter into outputs/ as soon as a checkpoint lands:
[run_grpo]   python scripts/export_lora_adapter.py --ckpt /overlay/shopagent_rl_artifacts/grpo_runs/horizon10_clean_v1_paired_b8n4_v2/global_step_N/actor --out outputs/grpo/<run>/...
=== ShopSim GRPO (veRL vLLM async) ===
  model      : /root/.cache/huggingface/hub/models--Qwen--Qwen3-1.7B-Base/snapshots/ea980cb0a6c2ae4b936e82123acc929f1cec04c1
  sft adapter: /workspace/shopsimulator/shopagent-rl/outputs/sft/v6_horizon10_clean_from_base/model/training_output/lora_adapter  (exists=yes)
  data       : /workspace/shopsimulator/shopagent-rl/data/grpo_certified_natural_800_pairblocked.parquet  (exists=yes)
  steps=100  train_batch=8  rollout.n=4  (=32 rollouts/step)  lr=1e-5  n_gpus=1
  lengths: prompt=2048 turn=160 response=8192 model=10240 obs_chars=1800
  sampling : temperature=0.7
  data shuffle: False
  actor batches: ppo_mini=8 ppo_micro=1 logprob_micro=1 | vLLM gpu_mem_util=0.35 batched_tokens=16384
  vLLM load_format: auto
  weight transfer : auto
  output     : /overlay/shopagent_rl_artifacts/grpo_runs/horizon10_clean_v1_paired_b8n4_v2
  env        : http://127.0.0.1:5000
/workspace/shopsimulator/shopagent-rl/verl/workers/engine/mindspeed/transformer_impl.py:24: UserWarning: NPU not support router replay for now.
  from verl.utils.megatron.router_replay_patch import RouterReplay
/workspace/shopsimulator/shopagent-rl/verl/trainer/main_ppo.py:380: FutureWarning: Warning: Function '__main__.main' is deprecated. Please use 'main_ppo.py is deprecated, and wil be replaced by main_ppo_sync.py in v0.8.0, please use main_ppo_sync.py instead.' instead.
  main()
2026-08-20 06:43:52,485	WARNING utils.py:469 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
2026-08-20 06:43:53,680	INFO worker.py:2015 -- Started a local Ray instance. View the dashboard at [1m[32mhttp://127.0.0.1:8265 [39m[22m
[36m(vLLMHttpServer pid=267556)[0m (EngineCore_DP0 pid=268305) WARNING 08-20 09:33:33 [scheduler.py:1794] reset_connector called but no KV connector is configured.
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}[32m [repeated 24x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000[32m [repeated 24x across cluster][0m
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=15548:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=1 trimmed_after_action kept=76 discarded=84
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=1 trimmed_after_action kept=79 discarded=81
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=1 trimmed_after_action kept=70 discarded=90
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=1 trimmed_after_action kept=66 discarded=94
[36m(AgentLoopWorker pid=268935)[0m [ShopsimAgentLoop] certified pair_id=22961:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000[32m [repeated 4x across cluster][0m
[36m(AgentLoopWorker pid=268935)[0m [ShopsimAgentLoop] certified pair_id=22961:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000[32m [repeated 4x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=2 trimmed_after_action kept=73 discarded=87[32m [repeated 13x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=3 trimmed_after_action kept=47 discarded=113[32m [repeated 16x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=4 trimmed_after_action kept=49 discarded=111[32m [repeated 16x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=4 action=click legal=True done=True tokens=49 text='ผู้เล่นื่อ สิวมีประสิทธิภาพThought: 已选择“明亮米色#（现货）”规格，商品符合25年新款、现货、价格85元及使用需求，现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 summary turns=4 actions=search,click,click,click legal=4 response_tokens=2251 reward=1.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 turn=4 format_failure=no_complete_action tokens=160
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=4 action=click legal=True done=True tokens=38 text='เป้าหมายคอมพิวเตอร์ 鍊Thought: 已选择明亮米色现货规格，商品价格85元，符合预算和需求，现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=4 action=click legal=True done=True tokens=37 text='Thought: 已选择“明亮米色#（现货）”规格，商品满足需求且价格85元。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 summary turns=4 actions=search,click,click,click legal=4 response_tokens=2248 reward=1.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 summary turns=4 actions=search,click,click,click legal=4 response_tokens=2246 reward=1.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 summary turns=4 actions=search,click,click legal=3 response_tokens=2419 reward=0.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 turn=4 action=click legal=True done=True tokens=55 text='สักร่าง หัวThought: 已选择“明亮米色#（现货）”规格，商品为日本媚点 2025 新品，价格 85 元，符合需求。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=1851 summary turns=4 actions=search,click,click,click legal=4 response_tokens=2251 reward=1.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 turn=4 action=click legal=True done=True tokens=47 text='คุ จึง รางวัลThought: 已选择20g规格，价格为16元，符合约15元预算，且商品描述与需求高度匹配。现在点击购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 turn=4 format_failure=no_complete_action tokens=160
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 summary turns=4 actions=search,click,click legal=3 response_tokens=2438 reward=0.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 turn=4 action=click legal=True done=True tokens=35 text='สิทธิทัวร์ จูThought: 已选择20g规格，价格16元，符合目标需求。现在点击购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 turn=5 trimmed_after_action kept=50 discarded=110[32m [repeated 17x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=14368 summary turns=4 actions=search,click,click,click legal=4 response_tokens=2350 reward=1.0000[32m [repeated 3x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 turn=5 action=click legal=True done=True tokens=54 text='ทักษะมูลค่า เครื่องมือThought: 已选择升级新款蓝色L号和L码，价格197元符合预算，商品也满足双防咬、超薄、防呛奶等核心需求。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 turn=5 action=click legal=True done=True tokens=43 text='ปลอดภัย力 يّةThought: 已选择升级新款蓝色L码，价格197元符合预算，满足购买前的规格选择要求。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 summary turns=5 actions=search,click,click,click,click legal=5 response_tokens=2899 reward=1.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 summary turns=5 actions=search,click,click,click,click legal=5 response_tokens=2877 reward=1.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 turn=5 action=click legal=True done=True tokens=48 text=';พบว่า 珊�Thought: 已选择升级新款蓝色L码，满足蓝绿色、较大尺寸和防咬超薄需求，价格197元在预算内。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 turn=5 action=click legal=True done=True tokens=50 text='อื่สัญ ฝรั่งเศสThought: 已选择食品级硅胶安全无异味颜色和均码，商品为双层防咬超薄乳盾，价格69元符合预算。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 summary turns=5 actions=search,click,click,click,click legal=5 response_tokens=2873 reward=1.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3054 summary turns=5 actions=search,click,click,click,click legal=5 response_tokens=2947 reward=0.5500[36m(TaskRunner pid=266730)[0m Training Progress:  76%|███████▌  | 76/100 [2:50:44<52:06, 130.29s/it]

[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 turn=5 action=click legal=True done=True tokens=58 text='暴ออกกำลัง เชียงใหม่Thought: 已选择2.6米三人直排、双边电动位、无功能位带翻背茶几的规格和加厚牛皮，价格7010元符合预算。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 turn=6 action=click legal=True done=True tokens=43 text='Thought: 已满足三人直排、双边电动位及头层牛皮材质要求，当前价格1250元也符合预算。现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 summary turns=6 actions=search,click,click,click,click,click legal=5 response_tokens=4960 reward=0.5200
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 turn=6 trimmed_after_action kept=43 discarded=117[32m [repeated 4x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 summary turns=5 actions=search,click,click,click,click legal=4 response_tokens=4174 reward=0.5200
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 turn=6 action=click legal=True done=True tokens=43 text='วัตThought: 已选定2.70米三电动规格和三人适用选项，价格7180元符合预算。现在可以点击购买完成下单。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 summary turns=6 actions=search,click,click,click,click,click legal=4 response_tokens=5779 reward=0.8500
[36m(TaskRunner pid=266730)[0m [PairedIntervention] relations=2 matched=8 joint_rate=0.0000 mean_bonus=0.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=20180 turn=6 trimmed_after_action kept=43 discarded=117
[36m(vLLMHttpServer pid=267556)[0m (EngineCore_DP0 pid=268305) WARNING 08-20 09:35:35 [scheduler.py:1794] reset_connector called but no KV connector is configured.
[36m(vLLMHttpServer pid=267556)[0m (EngineCore_DP0 pid=268305) WARNING 08-20 09:35:36 [scheduler.py:1794] reset_connector called but no KV connector is configured.
[36m(TaskRunner pid=266730)[0m step:76 - actor/entropy:0.34888410568237305 - perf/mfu/actor_infer:0.0 - actor/pg_clipfrac:np.float64(0.0092716820363421) - actor/ppo_kl:np.float64(0.0033406004270091216) - actor/pg_clipfrac_lower:np.float64(0.0) - actor/pg_loss:np.float64(-0.0331476666033268) - actor/kl_loss:np.float64(1.210923532024026) - actor/kl_coef:np.float64(0.001) - actor/loss:np.float64(-0.03193673864006996) - actor/grad_norm:np.float64(0.41957834362983704) - actor/lr:np.float64(1e-05) - actor/perf/max_memory_allocated_gb:np.float64(10.327860832214355) - actor/perf/max_memory_reserved_gb:np.float64(11.0078125) - actor/perf/cpu_memory_used_gb:np.float64(61.18754196166992) - perf/mfu/actor:np.float64(0.0) - training/global_step:76 - training/epoch:0 - critic/score/mean:0.6075000166893005 - critic/score/max:1.0 - critic/score/min:0.0 - critic/rewards/mean:0.6075000166893005 - critic/rewards/max:1.0 - critic/rewards/min:0.0 - critic/advantages/mean:0.033796168863773346 - critic/advantages/max:1.074519157409668 - critic/advantages/min:-1.4999933242797852 - critic/returns/mean:0.033796168863773346 - critic/returns/max:1.074519157409668 - critic/returns/min:-1.4999933242797852 - response_length/mean:1690.59375 - response_length/max:8192.0 - response_length/min:35.0 - response_length/clip_ratio:0.03125 - response_length_non_aborted/mean:1690.59375 - response_length_non_aborted/max:8192.0 - response_length_non_aborted/min:35.0 - response_length_non_aborted/clip_ratio:0.03125 - response/aborted_ratio:0.0 - prompt_length/mean:695.625 - prompt_length/max:1403.0 - prompt_length/min:403.0 - prompt_length/clip_ratio:0.0 - num_turns/min:np.int32(1) - num_turns/max:np.int32(6) - num_turns/mean:np.float64(2.78125) - timing_s/start_profile:3.0250288546085358e-05 - timing_s/agent_loop/num_preempted/min:np.int64(-1) - timing_s/agent_loop/num_preempted/max:np.int64(-1) - timing_s/agent_loop/num_preempted/mean:np.float64(-1.0) - timing_s/agent_loop/generate_sequences/min:np.float64(5.794142212718725) - timing_s/agent_loop/generate_sequences/max:np.float64(41.24318783916533) - timing_s/agent_loop/generate_sequences/mean:np.float64(19.26060798036633) - timing_s/agent_loop/tool_calls/min:np.float64(0.0) - timing_s/agent_loop/tool_calls/max:np.float64(0.0) - timing_s/agent_loop/tool_calls/mean:np.float64(0.0) - timing_s/agent_loop/compute_score/min:np.float64(0.0) - timing_s/agent_loop/compute_score/max:np.float64(0.0) - timing_s/agent_loop/compute_score/mean:np.float64(0.0) - timing_s/agent_loop/slowest/generate_sequences:np.float64(41.24318783916533) - timing_s/agent_loop/slowest/tool_calls:np.float64(0.0) - timing_s/agent_loop/slowest/compute_score:np.float64(0.0) - timing_s/agent_loop/slowest/num_preempted:np.int64(-1) - timing_s/agent_loop/slowest/prompt_length:475 - timing_s/agent_loop/slowest/response_length:5779 - timing_s/gen:42.89576170500368 - timing_s/reward:1.1010095477104187e-05 - timing_s/old_log_prob:13.705477357842028 - timing_s/ref:12.268546431325376 - timing_s/adv:0.0016198139637708664 - timing_s/update_actor:53.271728807128966 - timing_s/update_weights:1.0778531171381474 - timing_s/step:123.22210749704391 - timing_s/stop_profile:3.1890347599983215e-05 - timing_per_token_ms/ref:0.1606692915219604 - timing_per_token_ms/gen:0.7929122849776091 - timing_per_token_ms/adv:2.121313746605988e-05 - timing_per_token_ms/update_actor:0.697648329694325 - perf/total_num_tokens:76359 - perf/time_per_step:123.22210749704391 - perf/throughput:619.6858790280944
[36m(vLLMHttpServer pid=267556)[0m (EngineCore_DP0 pid=268305) WARNING 08-20 09:35:36 [scheduler.py:1794] reset_connector called but no KV connector is configured.
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] reward budget_mode=hard budget_penalty=0.5 weights={'r_type': 0.2, 'r_att': 0.3, 'r_option': 0.3, 'r_price': 0.2}[32m [repeated 24x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] __init__: max_turns=10 response_length=8192 turn_max_tokens=160 stop_token_ids=[151645, 151643] base_url=http://127.0.0.1:5000[32m [repeated 24x across cluster][0m
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268934)[0m [ShopsimAgentLoop] certified pair_id=19087:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3567 turn=1 trimmed_after_action kept=80 discarded=80
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3567 turn=1 trimmed_after_action kept=52 discarded=108
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=3567 turn=1 trimmed_after_action kept=85 discarded=75
[36m(AgentLoopWorker pid=268935)[0m [ShopsimAgentLoop] certified pair_id=1552:option_goal_swap_natural side=original type=option_goal_swap_natural action=click[buy now] strict=True lenient=True reward=1.0000[32m [repeated 4x across cluster][0m
[36m(AgentLoopWorker pid=268935)[0m [ShopsimAgentLoop] certified pair_id=1552:option_goal_swap_natural side=counterfactual type=option_goal_swap_natural action=click[buy now] strict=False lenient=False reward=0.0000[32m [repeated 4x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=22528 turn=2 trimmed_after_action kept=87 discarded=73[32m [repeated 14x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=22528 turn=3 trimmed_after_action kept=73 discarded=87[32m [repeated 16x across cluster][0m
[36m(AgentLoopWorker pid=268938)[0m [ShopsimAgentLoop] task_id=22528 turn=4 trimmed_after_action kept=92 discarded=68[32m [repeated 16x across cluster][0m
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=14407 turn=4 action=click legal=True done=True tokens=41 text='ที่เกี่ยวร่างกาย ปัญญาThought: 已选择白色4支装规格，价格为39元，符合型号、数量和预算要求。现在点击购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=14407 summary turns=4 actions=search,click,click,click legal=4 response_tokens=5010 reward=1.0000
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=14407 turn=4 action=click legal=True done=True tokens=54 text='เวอร์พูด บันเทิงThought: 已选择白色 WEW0890-W 袋装规格，当前价格 17 元，符合白色 4 支装及预算要求；现在可以购买。 Action: click[buy now]'
[36m(AgentLoopWorker pid=268936)[0m [ShopsimAgentLoop] task_id=14407 turn=4 action=click legal=True done=True tokens=38 text='ชัดแข่ง นักเรียนThought: 已选择白色4支规格，价格为39元，符合预算和全部需求。现在点击购买。 Action: click[buy now]'
